PC1,PC2,anomaly
1.2186789387398338,-0.02867345729049534,1
1.2142802545545512,-0.018784069036757115,1
4.308615534696815,-0.24694177243044677,1
5.5887234583586425,-0.4445055697640441,1
2.761456639859949,-0.3756421799577079,1
0.6947895873666768,-0.33500410160442085,1
0.6992693981694771,-0.4448910174387941,1
-0.6443878921610409,-0.46153606664492536,1
-0.8126401874033273,-0.4995044408632512,1
-0.8221200014654282,-0.4770903404921947,1
-1.5008345001532304,-0.97283010933866,1
-1.8315863957868441,-0.550618833921333,1
-2.0868457581699307,-0.5800340939956297,1
-1.1047215125960652,-0.5937273425200983,1
0.31629727131951446,-0.6793265387543942,1
4.966666362913357,-0.3499258950875868,1
8.615278679701385,-0.8864339837351275,-1
5.690451454656324,-0.31233497299254304,1
3.846811724301572,-0.17484644510072853,1
1.945367483723164,0.11384400992498779,1
1.7768165768854367,0.49119560656900524,1
1.6121913334191256,0.6246731053656847,1
0.720482216335686,0.5980784090303807,1
0.47610203768798454,0.6420388048812822,1
1.6253561508010432,0.670163105476462,1
7.148802875192823,-0.04132335154579566,-1
9.245864120174083,-0.3054688072679189,-1
7.407895512494929,-0.38866493159541954,-1
3.9413888682633043,-0.04348153972103994,1
2.36250031045298,-0.08852236376448551,1
-0.5402205244647486,-0.10008810705182727,1
0.3287649094395015,-0.27229997703370595,1
-1.7275364220411,-0.2994257368876759,1
-3.033016596600799,-0.18594679454667665,1
-2.684674208889072,-0.962291699641532,1
-2.752950929353444,-0.5493226454914493,1
-3.4758921660322795,-0.376374454027493,1
-2.584247500712201,-0.6114868989414268,1
-1.7579778974955855,-0.6680930461606549,1
2.17705728939551,-0.5944457063541306,1
2.8363955118086253,-0.12828610431560358,1
5.170547503381216,-0.2703223231120683,1
3.73086517778409,-0.15084491285085766,1
2.7521787215402345,0.22744398639641955,1
3.8526196431957915,0.33720197874352537,1
3.187784548053632,0.2328360602854444,1
1.2548542486987753,0.42535353398730197,1
1.823531480705454,0.5821745858759518,1
1.8152556203828343,0.5063125176283083,1
2.273940665120382,0.262624279062513,1
2.965737087491604,0.23619292322936675,1
2.2490045386302957,0.03533101730999851,1
5.501084598490703,-0.2793033443591456,1
1.9093940165646208,-0.2053984219471591,1
0.28420246173566366,-0.21984541186865628,1
-0.3629829210832099,-0.45176889036680373,1
-1.6369645020873258,-0.3911446863893007,1
-2.369065019902222,-0.46714522885467324,1
-2.5302281997770093,-1.1020263142895197,1
-3.1482150020924973,-0.6464014935641709,1
-4.0237344455081665,-0.5047579636612498,1
-3.6871679358545792,-0.5861918133064158,1
-0.9216596755266049,-0.8879082657530041,1
3.3109897364651326,-0.7160036299644914,1
7.370049742098056,-0.7135094106450459,-1
3.6210999756061706,-0.19974906452991434,1
2.103130982821483,-0.041188944840519805,1
1.4260955899166075,0.07605867419623176,1
2.0693697129146686,0.21565737735293178,1
1.353139069740186,0.5273479619272268,1
-0.1388334065673571,0.4317071620026894,1
1.4389259019186602,0.5049455287272671,1
0.36068245825655887,0.4066808534674123,1
4.39639717227765,0.1047388072909058,1
8.855306118385482,-0.6602425554552749,-1
8.306552729009073,-0.5508928495112565,-1
6.020358542764363,-0.22571779163427655,1
2.388345320175285,-0.3397529789214771,1
2.474778245237401,-0.2258177083808577,1
1.0346103711791002,-0.5192958239460802,1
-0.7482986264959712,-0.5464903907556923,1
-1.76124957330469,-0.436405891541861,1
-2.126631651566544,-0.99959847847369,1
-2.4825266987344343,-0.8506878892172612,1
-3.2576074449067525,-0.5686770809738971,1
-2.8824581116517587,-0.7948847044756252,1
-0.9032585898020417,-0.7838819934419523,1
4.0350196416489,-0.7309403722811032,1
7.740890307025832,-1.0238011173472974,-1
4.120676908062788,-0.43969758927654257,1
2.0795299918470893,-0.22055106946644173,1
1.1532262288923252,0.14276757457481823,1
0.9956801128915673,0.2791620686447019,1
0.9409457145789598,0.4151150594775786,1
0.8916601842103976,0.4023106484794518,1
2.3391912187596917,0.3656331578072553,1
1.5878132736939004,0.3060279678088314,1
3.269868613532317,0.2330301244456484,1
4.874897768095437,-0.006903578128220016,1
4.8252408362148165,-0.28554440018021876,1
1.910439565669394,-0.3518406332507417,1
0.6791381252003019,-0.37262591370408077,1
-0.1667108888265362,-0.367113875732265,1
-0.33721616030567597,-0.6801712652928033,1
-1.323082853834311,-0.664433686796065,1
-2.973831048212056,-0.3706955438221079,1
-3.012696594566617,-1.0552574639775747,1
-3.718105286087899,-0.33904330974330577,1
-4.52806594156755,-0.2373738805845744,1
-3.5313067496743593,-0.4435097410248078,1
-1.297996931448059,-0.551376542990197,1
4.29215761248464,-0.6596543456344998,1
6.752075444190312,-1.0170662568736502,-1
2.92621849541563,-0.5360327774666536,1
2.051365797908987,-0.41624229016424286,1
1.2271826018723795,-0.34860019901731737,1
1.4488269576552317,-0.1679335299847936,1
2.044566437506345,-0.20285082360725853,1
2.6499349686114178,-0.13290812860672155,1
3.102860071700073,-0.2799758001593264,1
3.694563488127488,-0.35798432703618555,1
3.145201066230956,-0.2561709361869302,1
3.6175067030396186,-0.27845975826890557,1
3.1210753172842844,-0.21967087382629288,1
2.772837856893361,-0.4532209493956053,1
0.18725770212719975,-0.3304119008742714,1
-0.08560678107756124,-0.3764540764620816,1
-1.61557500561762,-0.5571320852690684,1
-1.9668182146098334,-0.47517593840569383,1
-2.53243518872947,-0.47312018102293174,1
-2.3441091426566105,-0.9590508121685575,1
-3.0776257884432976,-0.36013060185911644,1
-3.284274051442616,-0.2545893684130445,1
-3.2319142782891213,-0.38333576370460487,1
-1.9924253428133674,-0.5375303411020784,1
0.11743867703162343,-0.5852554732179528,1
0.55607878583431,-0.3433965402652842,1
1.251214135158906,-0.2779478608381128,1
1.5421149124180262,-0.33436507933178555,1
1.4233353101218151,-0.19983055397765412,1
1.3276074455507672,-0.08023879252267253,1
0.2786183650183262,0.1886046064853636,1
-0.5218312317263867,0.304203374622061,1
-0.9892567176302964,0.3940347885410424,1
0.19596822272034195,0.2921487543104578,1
1.1331103525765918,0.24104229802257898,1
2.927399765171431,-0.02051156080347905,1
3.050307908487287,-0.16518284072910372,1
2.1813162195155162,-0.13943355177197997,1
0.6975188241519953,-0.020976549895010386,1
0.2651841301432808,0.06993613138340006,1
0.7568895876816927,-0.2767996252336828,1
-0.5264507364738864,-0.27660089582627734,1
-1.2784993211548588,-0.1540753626427284,1
-0.8055462504238399,-0.5516395947736145,1
-1.368435465445476,-0.168182283002301,1
-2.3866353005285945,-0.05509970512182991,1
-3.502444689838724,0.09064252373066485,1
-2.345043686603907,-0.07100492407830337,1
-1.3911389031572894,-0.3087090947031115,1
-0.9866865142902306,-0.15179808412940574,1
-0.31226120741688124,0.005005652110326826,1
-0.4543251103563897,0.3967928060642883,1
-0.5806834245068216,0.40652376600183265,1
-0.8210124433073052,0.49036709756003344,1
-2.097770143485161,0.8142888042364785,1
-0.8990240107098453,0.888735008745743,1
-1.0685931358281144,0.2914915752608132,1
-0.11255647550155584,0.1786016862317506,1
2.1683435596058747,0.1847047734652642,1
1.687098017335319,-0.03903918999509374,1
3.1834887431493866,-0.33477329334235695,1
1.0057797443012153,-0.18111772441822258,1
-0.08593900259395827,-0.0013812968998044067,1
-0.12062503245068107,0.09864851374213447,1
-1.2823956877619829,-0.016370992697156864,1
-1.803457025659722,0.024002611955209998,1
-4.034358673955471,0.25650002867587757,1
-4.136876833155019,-0.6510773919979376,1
-4.397406220045472,0.0981865955076774,1
-4.983693165276361,0.244644299376656,1
-3.8282182991952594,0.1709286807640376,1
-1.888524267497801,0.03115597908633391,1
2.4081985218634165,-0.03778281443325874,1
2.248159317297521,0.04877163465585479,1
-1.3588449229203377,-0.0569525668664154,1
-1.2616723004721273,0.006589180498059173,1
-0.6586208792432475,0.254601513825805,1
-0.6199020304559747,0.35513944543352066,1
-0.32509403669205905,0.20298150339263232,1
-0.4398362705978176,0.1892223866183257,1
-0.2987941759259385,0.08006128960358823,1
0.1258279998744177,0.101212535885025,1
2.5891279990365943,-0.06546176882021638,1
3.371170133492319,-0.25699721328591,1
3.35929257356745,-0.3418620744534436,1
1.64070890558754,-0.39403077728575303,1
-0.12981441738463947,-0.49078576467572155,1
-1.977020394977784,-0.2965911765458406,1
-2.8468617419553572,-0.46977119545777024,1
-3.235350383022394,-0.4411950467819486,1
-3.2633215002439866,-0.5480964489122163,1
-3.557702209109048,-1.2965774652969475,1
-4.374207765947933,-0.6553752852398086,1
-4.749045727677482,-1.3250894590168607,-1
-4.157922310560898,-0.6873311025232985,1
-2.2574051690123134,-0.8715366670398008,1
1.4407007694699694,-0.9285671558035943,1
3.047020581463852,-0.529126586928291,1
1.9767207410131085,-0.725124403458977,1
1.5836861047920476,-0.6719396923063311,1
0.9678496111816738,-0.6400674696283772,1
2.0066030842701483,-0.5039338613948984,1
0.5176959974580355,-0.3104055840847387,1
-0.39990445159797666,-0.3443713712591474,1
-0.6039589445380749,-0.5503099995039357,1
1.0211775336551026,-0.4602206303221212,1
-0.7451801411746543,-0.39663104776768787,1
0.7493294854386222,-0.5831888255643081,1
1.5250711616710377,-0.765218671744239,1
-0.7879645007363458,-0.565150253794204,1
-1.648709152963285,-0.7097108949579759,1
-1.5134055982100045,-0.6638000157922495,1
-2.17172865830564,-0.8245670529640639,1
-2.3994732367408607,-0.8080307176105329,1
-3.285082738243869,-0.6824474883636626,1
-3.296171545714449,-1.4533707571953551,1
-3.334808271875074,-0.9755385243338011,1
-4.1068010668738495,-0.760855820345209,1
-3.764823116765923,-0.7996678428697018,1
-2.2505533839201886,-0.8166740838056171,1
1.0318436858655622,-0.7451499286193777,1
3.6090736562159194,-0.5018801706164693,1
1.4999466021755865,-0.7279831030761548,1
-0.8131497376928625,-0.3760357076386363,1
-1.349280755129955,-0.35320793136839695,1
-0.8697575464655151,-0.2780257289459109,1
-0.13708983146859827,-0.27125867246590457,1
-1.1758998781819239,-0.6371409497126052,1
1.0039621677368304,-0.9326413371189582,1
1.4573669671380938,-0.6572583930727982,1
0.7045166560407757,-0.6469439333876322,1
3.3064687601947127,-0.6907550342201162,1
1.5422511872098346,-0.85096082529872,1
0.13803924564114722,-0.9751404456476427,1
-1.2353928006863797,-0.9349101540159734,1
-2.165072754025249,-0.7759821775951672,1
-2.578385012190392,-1.0041631800505555,1
-3.6675525251041297,-0.7654015762444865,1
-4.035868305662103,-0.9151492680855859,1
-3.5887745101276027,-1.5810523669418164,1
-4.881453362736078,-0.7088997374453039,1
-4.745655105005228,-1.2945046747430209,-1
-4.2858324066303535,-1.0133155882924434,1
-2.630581505729409,-1.0911535597325086,1
0.493443127367024,-1.0298719782304717,1
1.9540897198880576,-0.8539846929984418,1
-0.5751799384915639,-0.9141547856505025,1
-1.295184787965157,-0.8147886481964387,1
-1.75896772599855,-0.459148642597317,1
-0.6955763463793226,-0.37627922295860144,1
-1.1877390664445118,-0.3124941488459841,1
-0.8917966392513366,-0.24070814101063534,1
-0.35434810791709426,-0.1722070884393329,1
-0.6658999669107072,-0.08261606396360772,1
0.9317508595867737,-0.22341132776882647,1
3.993750787707132,-0.4804296338884254,1
3.3767093678272704,-0.5367898774414724,1
0.41329168313604614,-0.820970717166638,1
-1.368737567103521,-0.9690856556964302,1
-2.0001705015300106,-0.9322121557117278,1
-1.9211692414584927,-1.1678403647271696,1
-2.242912311599067,-1.0917315625086765,1
-2.750677465816807,-1.0948531749132198,1
-3.469628252454761,-1.7348718789270579,1
-3.7154036629481575,-1.0729510705293772,1
-2.8756505296373076,-1.200307249787,1
-2.3112270167599416,-1.185860865653429,1
-1.2500142145764093,-1.1743559876680896,1
1.766834230822973,-0.9211815484411688,1
2.6672283040669695,-0.7473522663643737,1
1.5931183704423315,-0.566615386873075,1
0.8387877753524584,-0.4003601630098799,1
-0.5440569156964485,-0.09054628429084226,1
-0.2008738687103898,-0.08488989482119265,1
-1.3268626134601256,-0.3637121480106244,1
-2.3927790281465944,-0.5460410066059326,1
-0.9509251166838862,-0.5306773548552682,1
0.07040863886022788,-0.41613817005894405,1
0.16806967797351352,-0.6629564642589544,1
0.19520331940952598,-0.814247231123414,1
-0.12917120013217812,-0.8825192506248304,1
-1.6784843182541616,-1.0282142093490285,1
-2.2739708057439394,-1.0216551616230316,1
-2.4949757521926954,-0.8996896438950911,1
-2.306678816725781,-1.2073661689166584,1
-3.217213902579074,-1.2609921910865776,1
-2.3899425007373942,-1.237418103316401,1
-2.1116351288086634,-1.7551767036276473,1
-2.5440997486118873,-1.2512448111384664,1
-3.808681592031104,-1.0659398268421916,1
-3.4326117652539816,-1.3297405758931047,1
-2.9031115561138976,-1.2740046572394683,1
-1.5337892200595715,-1.1671569847203034,1
-0.6599913237745546,-0.7727126873214877,1
-0.4422577564277542,-0.43775388868817905,1
-0.7571661394158342,-0.3423148114676008,1
-1.046614593734088,-0.25283691536255176,1
-0.7865204489197545,-0.12024188219956311,1
0.18998235263849403,-0.27898189805944057,1
-1.2542253910426204,-0.41695648232046256,1
-0.16576265866280243,-0.17995194878024232,1
-0.12375803483634615,-0.3958983077223422,1
0.5659566829149855,-0.5212958533976464,1
1.3332297653523182,-0.7385458330466047,1
0.9969848498945144,-0.6566638214793781,1
-0.20911034249705787,-0.7755213041740955,1
-0.9271116584216342,-0.7508556069210414,1
0.12172312609060175,-0.9059173856327916,1
-0.3151785884639231,-1.076717169753176,1
-0.46830364528975915,-1.1028104389348177,1
-1.4327329732053344,-1.0699352042995112,1
-0.4240389605412067,-1.499754522322971,1
-2.191963393773679,-1.0425494714955588,1
-3.4799586107882545,-0.8513642882750709,1
-2.771057255968013,-1.120178780100817,1
-2.5342857104988417,-1.2517184570548234,1
-2.087344151885529,-0.9780211508732908,1
-0.799146977806448,-0.680208006038006,1
-0.2771584591779709,-0.3459722306179109,1
-0.25046419386397684,-0.12288365359199585,1
-1.209011530951561,0.12471158476739748,1
-2.2964168594807703,0.053114039240684606,1
-3.2274933010149987,-0.12227214027991845,1
-2.561720257026411,-0.1829523681900715,1
-2.624914127766766,-0.20853866866561377,1
-2.584898814884525,-0.3385478884241789,1
-2.2212727272775354,-0.46155821703920913,1
-1.3917154694263616,-0.5988311213789431,1
-1.3987616456927547,-0.7836942981244497,1
-2.7126718801141894,-0.7153886519755271,1
-2.749407985785958,-0.7720891078117517,1
-2.9152469715943394,-0.8063657387677502,1
-4.041890941781627,-0.963267297098108,1
-4.934144425805869,-0.8299463640041951,1
-4.944679479045834,-0.9026524379538562,1
-3.803947358615375,-1.7312460165763637,1
-4.281717080787632,-0.8963848180603426,1
-3.7910612134009916,-1.0900327863443244,1
-3.1042078464396354,-1.117385342898094,1
0.87004460275793,-1.1413366177557387,1
2.5074912505430995,-1.09333760770437,1
-2.1140058738941234,-1.095846508943345,1
-2.1453508346958654,-0.8911220502361666,1
-1.9722761163849392,-0.7078089521201504,1
-2.348599857405592,-0.43856293527564055,1
-1.9285076565432375,-0.3066892751121841,1
-2.159397384551173,-0.4254642281003283,1
-2.3143270607165913,-0.3435920336610993,1
-2.013280012602358,-0.34394854632176214,1
-1.2997032332735536,-0.374453058263884,1
-0.1641266939445103,-0.5177999373636502,1
-0.7344508685943736,-0.6415347283573528,1
-1.6695902626409158,-0.7897138140765612,1
-2.5927117718468033,-0.8612856747973737,1
-2.8318221424701795,-0.8104118012279494,1
-3.2562934920373223,-0.8852795462305897,1
-3.9361723119937424,-1.0935524569175765,1
-4.300223498386751,-1.093087015302023,1
-3.875649578457665,-1.1614607890866295,1
-3.2248941174204524,-1.6739623590370674,1
-3.5871748864778916,-1.1111349746106107,1
-3.499272367138023,-0.9540671758584759,1
-1.8538936777328507,-1.1896619197172071,1
0.8980927185584893,-1.03812208455203,1
3.625631912596419,-0.7128978128296567,1
3.5519986131473558,-0.7965834301550428,1
3.7937285103979552,-0.7590515591947933,1
2.7061242904576632,-0.6209581805709178,1
2.570595573400969,-0.28414601846748416,1
1.974359868081116,-0.10563422366100858,1
-0.23623942190767364,-0.15550909019201853,1
-0.9923393212327257,-0.2450770546747835,1
-1.6271164157346132,-0.2267167169503583,1
-0.11360372348879652,-0.1936360927092372,1
-0.04896634081005325,-0.30510887453508817,1
0.7727997762559004,-0.22960041229178027,1
0.0995037529951777,-0.3285229751644327,1
-1.7093666942222863,-0.33387144950360664,1
-2.0885944057142853,-0.34574161060342706,1
-1.5773601994107296,-0.4327744548012927,1
-2.7076204984894177,-0.6208618351135488,1
-3.407998737586356,-0.5023072168404447,1
-3.1428059271315694,-0.5337857850099126,1
-4.095216640570367,-1.384409740149616,1
-5.088602951405344,-0.4546956183707559,1
-4.165486059763078,-0.6124912706775602,1
-2.6103979383732443,-0.7562162429519736,1
2.3064189015671257,-0.33836749020647033,1
3.116505040250976,-0.40098985248828667,1
0.10668881491938727,-1.0637277331622783,1
-0.6980911000148844,-0.892230802280983,1
-0.2538353093372898,-0.6397780295662076,1
1.2822764913604248,-0.6145308711476031,1
0.11160892153346545,-0.6681751281727436,1
0.8666981329053227,-0.30621381551944016,1
1.5851749704026197,-0.24333918581609096,1
0.30599496903898304,-0.24413489118800555,1
0.5137208798630165,-0.1268306772531829,1
0.8004130996462456,-0.09129800633395115,1
0.6858620655421955,-0.3094994887080237,1
0.07426629868646481,-0.47979515615195956,1
-1.4137369313554915,-0.5353655892048836,1
-1.7008066420381143,-0.4541506271963051,1
-1.8519875368570153,-0.48148327155838133,1
-1.370832215748617,-0.6148575951149086,1
-1.9895334787161578,-0.5711889212761346,1
-2.4110472020063676,-0.5313001388825563,1
-1.987928208202532,-1.3333194665689447,1
-3.2719236937734464,-0.6324354071557661,1
-2.821216405463737,-0.5566962971691389,1
-1.0636951578389287,-0.6932434941650196,1
2.918269450746908,-0.7874551801432254,1
5.904588793442727,-0.25419536621000877,1
3.7400744913295667,-0.2994759813614762,1
0.9305827808094789,0.04206503328059321,1
-1.1074527651803576,0.20566029228925603,1
-1.1374252058897787,0.48923079142444004,1
-0.9091120926944614,0.642903830895535,1
1.1869133603557387,0.02295445327395476,1
3.4217398079470214,0.6275263986334363,1
4.831774463514484,0.16781728797663858,1
3.9410507610754095,-0.2544093828806447,1
0.7252945741571604,-0.21716012881231342,1
0.34354056455411514,-0.19193055043451615,1
0.007336337937154864,-0.24439625530911405,1
-0.7331286591637147,-0.5199166876582012,1
-1.5466944613212545,-0.5227059910432245,1
-2.924571791068634,-0.30561622316184506,1
-2.1873674660189866,-1.056670493154139,1
-2.7888445937474695,-0.5358271637091642,1
-2.951179493873329,-0.49190247947028376,1
-1.9139854250101234,-0.5704636397584543,1
1.0548416817463753,-0.3501726647182789,1
2.86199786821251,-0.10361453926126457,1
3.7270345710618837,-0.35055742656526256,1
2.106911345624988,0.04695631280803877,1
1.661911661907758,0.22246527545544398,1
1.9233754911211425,0.47743735170458,1
1.6686523514849043,0.5412350865826184,1
1.3393472888253404,0.7092094182485026,1
1.108446451744728,0.7833161580790906,1
0.8029970676749895,0.772003781846407,1
2.46089639272313,0.6670505244518433,1
3.8519164120291576,0.4133476730269957,1
4.357858165066303,0.44042080548157436,1
5.156826885864477,0.03943139721923682,1
1.9518153272345111,-0.13731997675088423,1
0.6680075598290425,-0.01202263855152067,1
1.555110116997092,-0.024345118350809273,1
-0.20146694766902215,-0.07022461112786531,1
-1.218282856993374,-0.07234809458666115,1
-1.5142294186564755,-0.18705321939274386,1
-1.6775319073417017,-0.6624517679020087,1
-2.594262152183491,-0.24990349484462812,1
-2.4952627875571975,-0.22555473294875414,1
-2.319520409837444,-0.26469426921905903,1
0.040351364553705076,-0.312329135830246,1
1.8092603270734413,-0.016203820837545766,1
1.9173902666094844,0.01304812416707715,1
1.209983894436851,0.1142286374257002,1
1.2375276865654061,0.26992464187212756,1
1.4421007951601976,0.5921182418403323,1
0.46722314270836734,0.3904327339775724,1
0.24388403517798316,0.40709008830195337,1
0.6201477255426935,0.5225785359399032,1
1.040998062539827,0.6852234750763695,1
1.3891395103105264,0.6461903702792999,1
1.9794368778095333,0.5884684223636595,1
3.898612627878445,1.0210043461978326,1
1.8447050923203143,0.4719378930183511,1
0.4060432053865084,0.09565631366644099,1
1.8224081505231748,0.3595542900740515,1
0.6859743140622914,0.03526877226611743,1
-0.33364302283648395,-0.2775441193295326,1
-0.5833611309308584,-0.39103180514967345,1
-1.0728997216755027,-0.4976344257552069,1
-0.9438275279496084,-0.5253854006260698,1
-1.6322138044400365,-0.6691522903781822,1
-1.854603136711172,-0.7624519983588476,1
-1.1264409231873402,-0.8012145735972788,1
-1.5070369424705603,-0.7884186008344203,1
-1.135436621964264,-0.5711368466548167,1
0.14870934697613716,-0.07035894494291384,1
0.37689420913727567,0.29766281642451353,1
0.028134821354045655,0.4051486745831888,1
0.10312928681764223,0.6127508472001838,1
-0.5735548596069964,0.5975217844005771,1
-1.0088142138273535,0.5270763722194779,1
0.2996822779482646,0.7800470243186757,1
0.5843897991407297,0.7250252684380241,1
0.3949169450063283,0.495011521945554,1
0.390056260987716,0.4555636831697434,1
1.3390934403085109,0.3657795703304142,1
0.8594760346564582,0.13390082621250393,1
-0.7895332276768622,-0.22172640759404574,1
-0.18652480970221438,-0.22354658743869757,1
-0.26111646171280734,-0.29507003810318566,1
-1.3980398598183899,-0.5837417169091618,1
-2.454540840390741,-0.741747781832457,1
-2.3455536568809463,-0.6941092937128805,1
-3.0420244741443607,-0.7847398963569963,1
-3.1787650246555845,-0.7674088175503802,1
-1.8297666298154678,-0.8414690642880532,1
-0.6739254166180657,-0.7468736557857736,1
1.1779164102848727,-0.3788080877995078,1
3.675046820154658,0.3633459518764175,1
2.3944643358714046,0.04122368755312741,1
2.0988366457171357,-0.22150022596515154,1
1.9315799694555111,-0.03275453069133657,1
2.3554258693191565,0.1962651288248164,1
2.23409383747536,0.31073250432717664,1
1.3918006285713074,0.45324863136394544,1
0.43598994915548095,0.7391061913951218,1
-0.0006252901735953067,0.8423940500237225,1
2.136569950505127,0.5936653470364056,1
3.3081615265499495,0.4848706827881861,1
2.883006952826647,0.43258017642989177,1
1.7200908714236665,0.23743043908111222,1
0.14342702499804896,0.22774868600848436,1
-0.3574168015475571,0.33377716994878043,1
-0.5268366613175471,0.2575651496027562,1
-2.4466264810634395,0.11852568866073458,1
-3.1926813924563895,0.16373928601429855,1
-3.8759952563635856,0.10136530932125874,1
-2.8693457244669722,-0.6958117175778621,1
-3.79009632034075,0.0861158352015282,1
-2.7198066085677017,-0.05112731265603394,1
-0.3515832505190914,-0.21792111071843895,1
4.298351510452854,-0.09857815843667736,1
6.80480831165691,-0.19093982502450443,-1
3.7239338371965913,0.2728995339298534,1
1.4756811607242009,0.346683183282139,1
-0.7545526897445967,0.49601959101861837,1
1.2500609324160548,0.6502178607450083,1
1.0875573420289917,0.22317088639027416,1
0.5191810932499119,-0.05242709672866993,1
-0.6023650453419185,0.02761357732924677,1
-0.38546973245669386,0.24875231750272392,1
0.929871751171427,0.08710859829140959,1
1.3611931042464744,0.05260547141481669,1
1.6936062178831288,-0.06836769072295654,1
1.7499765526117683,-0.09779447964805488,1
-0.6688722120788542,0.04058000153621596,1
-1.5567371001538322,0.0683191180377959,1
-1.9253044916836084,0.02285538253687522,1
-2.933394473758205,-0.13421685668197103,1
-3.8457757216034882,-0.07568579754048878,1
-4.557638055716454,-0.008124444488660986,1
-4.33611137850572,-0.9211566324019109,1
-4.766521610533445,-0.5873690614617113,-1
-4.961935913560879,-0.018087710426696078,1
-3.071120103503898,-0.05362610512174975,1
0.6563275574442491,-0.14106462257483068,1
1.1914168949881045,0.013401057768872513,1
-0.3498885331993676,-0.4589648702328792,1
-1.0527215681607054,0.019552582176053906,1
-1.4018166261693876,-0.1677096856956046,1
-1.0597149112222788,-0.15178465514423217,1
-0.5840048683488178,0.1716125856075874,1
-1.8297857896464693,-0.16808365374981493,1
-0.6151375490210925,-0.6212912360698006,1
